hotel_name,hotel_url,hotel_address,hotel_type,hotel_rating,location_rating,cleaniness_rating,service_rating,value_rating,hotel_rating_max_value,hotel_review,covid_detail,customer_name,customer_address,customer_review_date,customer_rating,max_value,comment_title,comment,customer_stay_date,customer_trip_type
Karavados Beach Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g1190422-d286944-Reviews-Karavados_Beach_Hotel-Karavados_Cephalonia_Ionian_Islands.html#REVIEWS,"Karavados Beach, Karavados 28100 Greece",4.0,Very good,40,45,45,45,5,335,,David,"Shifnal, United Kingdom",Sep 2019,50,50,Our kind of location,"Booked with Thomas Cook for 2 weeks on a b&b basis
Yes the hotel is somewhat basic and dated but what a wonderful location. Our room was fine, spotlessly clean with clean towels and bedding every other day. Air conditioning was another bonus. Lovely views and a great pool area. Add in decent buffet breakfasts, good bar service with reasonable prices and the 3 times we paid 15€ each for the evening buffet it was excellent value for money
As many of the previous reviews have stated you do really need a hire car if you want to venture out and explore this lovely island, and there are several really good tavernas within a few minutes drive - Denis at Trapezaki beach being our favourite
The staff at the hotel were all friendly and always helpful with a smile. My wife was taken ill during our stay and the Reception staff advised me to drive her to the hospital in Argostoli without delay. She was there for 5 days undergoing a procedure which provided a fix so that she could get home for surgery. Maria on Reception was an absolute gem and her support during this difficult time was very much appreciated during this difficult time- I cannot thank her enough
We will return to the hotel next year and do the things we couldn’t do this time
Thank you Karavados Beach Hotel - you did us proud", September 2019, Travelled as a couple
Karavados Beach Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g1190422-d286944-Reviews-Karavados_Beach_Hotel-Karavados_Cephalonia_Ionian_Islands.html#REVIEWS,"Karavados Beach, Karavados 28100 Greece",4.0,Very good,40,45,45,45,5,335,,Pioneer16729617820, ,Sep 2019,50,50,Lovely feeling,"This is my 5th visit and again it does not dis appoint. Had a couple of personnel issues and the owner could not do enough to help me .
We have already booked for next year. If you want evening entertainment then this hotel is not for you but if you want quiet and peaceful evenings then it is a big yes", September 2019, 
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,Anne,Cardiff,Sep 2020,50,50,An excellent 4 star hotel,"We stayed at the Magnolia hotel in Katelios for the first time in September 2020.
It was a last minute package holiday booked through TUI, as we had to cancel our planned holiday to Crete due to quarantine.

We were pleasantly surprised at the standard of accommodation which was certainly a true 4 star.
The breakfast was first class, with the Australian waitress being an asset to the hotel.
It is a family-run hotel, with the whole family being so friendly and polite.
Covid measures are excellent and consistent.
We enjoyed staying at the Magnolia, and wished we could have booked a longer stay.
Next time it will be 10 days at least.😊☀️", September 2020, Travelled as a couple
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,Bex, ,Sep 2020,40,50,"Sun, sea and a medicane","My partner and I enjoyed our week at the Magnolia. The staff were great, they were polite and helpful throughout our whole stay. The medicane that arrived on Thursday evening is beyond anyones control but we felt that the hotel handled it really really well considering the hotel suffered some damage. Fancy sitting there watching your bread and butter get absolutely battered, not knowing the financial impact especially when you are already operating on reduced capacity because of Covid.

The only criticism I would have is the lack of veggie options at breakfast, but again this was being served under covid restrictions so I understand that normally there might have been a buffet with more choice. Helen, who was serving breakfast never stops, I reckon she nails her 10,000 steps just doing the breakfast shift!

We enjoyed our holiday, I know some people have had some difficulties with this hotel when Thomas Cook went bust but for us, we couldnt fault it.", September 2020, Travelled as a couple
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,Carolyn,"Cromhall, United Kingdom",Sep 2020,50,50,Marvellous Magnolia,"We stayed for a week in September. The Resort is excellent, spotlessly clean, welcoming staff, spacious, well appointed rooms. Because of Covid the resort was quiet but that was fine, sun beds well spaced around the pool and tables in the dining room were well spaced too. The Hurricane hit on
Thursday and Friday but the Resort coped well as it had a generator and despite most of the village being without power, water or internet and the airport closed, we felt well looked after. It was really devastating for the owners having some damage as they also had to cope with damage last year after a cyclone. Despite it all they never lost their cool!!!! We felt very sorry for the village as the beach was covered in seaweed and stones and many Tavernas could not operate as they had no power of water. After a Summer beset by Covid, it was very distressing.We still had a good time and count ourselves lucky to have had a holiday at all.", September 2020, Travelled as a couple
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,Heather,"Birmingham, United Kingdom",Aug 2020,50,50,Magnolia Hotel Katelios,"Amazing holiday, our third stay at The Magnolia Hotel. Family/ staff very welcoming! Our two weeks were very special, though due to Covid there were only half if not less people there. We found it even more special as we had the pool to ourselves most of the time. Even though the Rose Bud restaurant wasn't open we only had a short walk to Jerry's Elinikos (we ate there every night) The bar at the Magnolia was great, Demetrius is the bar man he made very good Cocktails especially strawberry and peach Daiquiri. Rooms cleaned every day, breakfast served to us every morning. Fantastic holiday.", August 2020, Travelled as a couple
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,cozzyd,London,Aug 2020,50,50,Highly recommend!,"Stayed here for a week with my partner and absolutely loved it.
The hotel is family run and the hospitality service provided is second to none.
Amazing large pool and bar, and the room had a kingsize bed and high ceilings. Everywhere was very clean and modern.
10 min walk to the beach and main seafront with restaurants and bars in Katelios and there is also a supermarket and bakery within 5 mins walk.
Also very good value for money.
Highly recommend if you’re planning on staying in Katelios.", August 2020, Travelled as a couple
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,Hoghauler,"Harleston, United Kingdom",Oct 2019,10,50,Thomas Cook,"I don't know if I can be entirely subjective about this Hotel. Turned up the Sunday before Thomas Cook went bust.
Warm welcome, nice room, nice pool area and bar.
Evening meal was ok.
Breakfast was ok.
Monday arrived, Thomas Cook went bust and on Tuesday we locked out of the room till we payed up. CAA said to pay if we where feeling uncomfortable and we did. Half board privileges withdrawn. Other than sleeping and breakfast, that was all we used the Hotel for.
Management barred the Rep from the Hotel and handled the whole situation very badly.
The best thing about the situation? We had to explore the locality, which made the whole holiday worth while. For that, I will be eternally grateful to the Magnolia for all the wrong reasons", October 2019, Travelled as a couple
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,alb7,Nottingham,Oct 2019,20,50,We stayed in July. Not surprised to read what happened to guests when Thomas Cook collapsed.,"We enjoyed our holiday in July as Kefalonia is a lovely island, however we had already decided that we would not be returning to the Magnolia hotel because of the attitude of the family owners, especially the blonde manager called Effie. She vacillates between being syrupy sweet and rude. She ignored us on several occasions and was patronising at other times. The grown up son who was around the bar was false with an affected smile but really had no concern for you. The grandmother hovered like a hawk.
The staff who work there were fine, especially the Australian lady who worked at breakfast was lovely, as were the older and younger man who waited at dinner.
The Thomas Cook rep, Emma was a great girl. Sorry to hear how she was treated by the family. We hope another company has snapped her up.
We stayed on variable board. 7 nights eat in, 7 nights we ate out in Katelios. The evening menu was very restricted for us compared to their al a carte menu. OK for a couple of nights but then the repetition makes you feel like 2nd class citizens.
Go and stay in Katelios because the locals are lovely but don’t stay at the Magnolia. The rooms, the pool, the bar there are fine but unfortunately the owners are not.", July 2019, 
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,hrf, ,Oct 2019,20,50,Management,"We stayed at this hotel during the problems with the crash of Thomas Cook. We were disgusted with the behaviour of the owners. The manager knocked on our door on the Monday late at night and were told to go to reception and pay for our stay or get out immediately. We paid the amount demanded as it was late at night and we did not want to be looking for somewhere to stay. We were half board and after paying the money we asked if that included our meals, the reply was that we could have that nights meal on the house but after that we would have to pay. We would not recommend this hotel to anyone. My friend had health problems and we were looking forward to a relaxing holiday and the way we were treated was disgraceful.", September 2019, 
Magnolia Resort,https://www.tripadvisor.co.uk/Hotel_Review-g736288-d2157436-Reviews-Magnolia_Resort-Katelios_Cephalonia_Ionian_Islands.html#REVIEWS,Katelios 28082 Greece,4.5,Excellent,45,50,45,45,5,689,,jamesthebarberjarvis,"Littlehampton, United Kingdom",Oct 2019,50,50,Hotel Magnolia,Had a great weeks holiday at this fantastic hotel a week before the Thomas Cook crash. The holiday was absolutely brilliant from our arrival till our departure. If you are half board the restaurant menu is limited but what we did order was always very good. We had four days half board and three bed and breakfast which gave us the chance to use the local tavernas which were all excellent. It is disappointing to hear how people were treated following the Thomas Cook crash because prior to that everybody working at the hotel were fantastic. I can only presume that they were one of the hotels who had not received payment of holidays for months prior to Thomas Cooks demise., September 2019, Travelled as a couple
